,ConversionID,BrowserType,OperatingSystemType,DeviceType,path_lengths,paths_by_adname,State-Region,hour
293,470098887613,Chrome,Windows 7,PC,7,"[21172781, 21172930, 21172781, 21172930, 21172935, 21172930, 21164348]",Washington,10
294,467927506092,Chrome,Android 7.0,Smart Phone,7,"[21164354, 21172958, 21164354, 21172962, 21172962, 21172800, 21172800]",Connecticut,12
295,465124630973,Chrome,iOS 10.3,Smart Phone,7,"[21172962, 21172962, 21172800, 21164354, 21172800, 21172800, 21172800]",Minnesota,8
296,467927506093,Chrome,Android 7.0,Smart Phone,7,"[21164354, 21172958, 21164354, 21172962, 21172962, 21172800, 21172800]",Connecticut,12
297,470098887612,Chrome,Windows 7,PC,7,"[21172781, 21172930, 21172781, 21172930, 21172935, 21172930, 21164348]",Washington,10
298,468552939583,Chrome,Windows 10,PC,7,"[21164348, 21164348, 21164348, 21172780, 21172936, 21172782, 21172935]",Minnesota,18
299,465124630966,Chrome,iOS 10.3,Smart Phone,7,"[21172962, 21172962, 21172800, 21164354, 21172800, 21172800, 21172800]",Minnesota,8
300,469297935201,Chrome,Windows 8,PC,7,"[21172800, 21172931, 21172800, 21172930, 21172800, 21172800, 21172800]",Minnesota,5
301,469143278641,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,15
302,469143278640,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,15
303,469143278642,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,15
304,469143278643,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,15
305,469143278638,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,17
306,469143278639,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,17
307,469143278647,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,16
308,469143278646,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,16
309,464209315375,Safari,iOS 10.2,Smart Phone,8,"[21164354, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354]",Wisconsin,19
310,464209315374,Safari,iOS 10.2,Smart Phone,8,"[21164354, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354]",Wisconsin,19
311,469143278649,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,17
312,464209315378,Safari,iOS 10.2,Smart Phone,8,"[21164354, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354]",Wisconsin,19
313,469143278648,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,17
314,464209315379,Safari,iOS 10.2,Smart Phone,8,"[21164354, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354]",Wisconsin,19
315,464209315377,Safari,iOS 10.2,Smart Phone,8,"[21164354, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354]",Wisconsin,19
316,464209315376,Safari,iOS 10.2,Smart Phone,8,"[21164354, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354]",Wisconsin,19
317,469143278645,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,15
318,464209315380,Safari,iOS 10.2,Smart Phone,8,"[21164354, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354]",Wisconsin,19
319,469143278644,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,15
320,469143278650,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,17
321,469599721713,Safari,iOS 10.3,Smart Phone,9,"[21172800, 21172962, 21172962, 21172958, 21172958, 21172800, 21172800, 21164354, 21172958]",Pennsylvania,0
322,469599721712,Safari,iOS 10.3,Smart Phone,9,"[21172800, 21172962, 21172962, 21172958, 21172958, 21172800, 21172800, 21164354, 21172958]",Pennsylvania,0
323,468973904708,Chrome,Android 5.0,Tablet,9,"[21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172962]",Washington,19
324,469599721720,Safari,iOS 10.3,Smart Phone,9,"[21172800, 21172962, 21172962, 21172958, 21172958, 21172800, 21172800, 21164354, 21172958]",Pennsylvania,0
325,468570303578,Chrome,Mac Yosemite,Mac,10,"[21172931, 21172931, 21172935, 21172931, 21172935, 21172782, 21172781, 21172931, 21172781, 21172931]",Washington,16
326,468570303579,Chrome,Mac Yosemite,Mac,10,"[21172931, 21172931, 21172935, 21172931, 21172935, 21172782, 21172781, 21172931, 21172781, 21172931]",Washington,16
327,462935165150,Chrome,Android 6.0,Smart Phone,10,"[21172962, 21164354, 21172958, 21172962, 21172962, 21172962, 21172800, 21172800, 21172800, 21172962]",Washington,23
328,467816093527,Chrome,Android 7.0,Smart Phone,10,"[21172962, 21172800, 21172962, 21172962, 21164354, 21172962, 21172958, 21172958, 21172962, 21172962]",Minnesota,5
329,465218310073,Safari,iOS 10.2,Tablet,10,"[21172958, 21172962, 21164354, 21164354, 21172962, 21172800, 21164354, 21172962, 21172800, 21172800]",Minnesota,10
330,468570303576,Chrome,Mac Yosemite,Mac,10,"[21172931, 21172931, 21172935, 21172931, 21172935, 21172782, 21172781, 21172931, 21172781, 21172931]",Washington,16
331,468570303577,Chrome,Mac Yosemite,Mac,10,"[21172931, 21172931, 21172935, 21172931, 21172935, 21172782, 21172781, 21172931, 21172781, 21172931]",Washington,16
332,465218310072,Safari,iOS 10.2,Tablet,10,"[21172958, 21172962, 21164354, 21164354, 21172962, 21172800, 21164354, 21172962, 21172800, 21172800]",Minnesota,10
333,470696826969,Chrome,Windows 10,PC,11,"[21172781, 21172934, 21164348, 21172935, 21172935, 21164348, 21164348, 21164348, 21164348, 21172930, 21164348]",Arizona,15
334,470646919208,Chrome,Android 6.0,Smart Phone,11,"[21172800, 21172800, 21172800, 21172962, 21172781, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800]",Washington,18
335,467331538988,Chrome,Windows 10,PC,11,"[21172933, 21172931, 21172929, 21172933, 21172781, 21172783, 21172929, 21172933, 21172935, 21172783, 21172931]",Washington,18
336,470696826970,Chrome,Windows 10,PC,11,"[21172781, 21172934, 21164348, 21172935, 21172935, 21164348, 21164348, 21164348, 21164348, 21172930, 21164348]",Arizona,15
337,470646919209,Chrome,Android 6.0,Smart Phone,11,"[21172800, 21172800, 21172800, 21172962, 21172781, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800]",Washington,18
338,467331538990,Chrome,Windows 10,PC,11,"[21172933, 21172931, 21172929, 21172933, 21172781, 21172783, 21172929, 21172933, 21172935, 21172783, 21172931]",Washington,18
339,467331538989,Chrome,Windows 10,PC,11,"[21172933, 21172931, 21172929, 21172933, 21172781, 21172783, 21172929, 21172933, 21172935, 21172783, 21172931]",Washington,18
340,466049357214,Chrome,Windows 10,PC,12,"[21172781, 21172931, 21172935, 21172935, 21172935, 21172935, 21172931, 21172935, 21172781, 21172935, 21172935, 21172931]",Washington,2
341,466049357211,Chrome,Windows 10,PC,12,"[21172781, 21172931, 21172935, 21172935, 21172935, 21172935, 21172931, 21172935, 21172781, 21172935, 21172935, 21172931]",Washington,2
342,468868307132,Safari,iOS 10.3,Tablet,12,"[21172958, 21172958, 21164348, 21172800, 21172800, 21172800, 21172929, 21172800, 21172962, 21164354, 21172800, 21172800]",Minnesota,17
343,466049357213,Chrome,Windows 10,PC,12,"[21172781, 21172931, 21172935, 21172935, 21172935, 21172935, 21172931, 21172935, 21172781, 21172935, 21172935, 21172931]",Washington,2
344,466049357212,Chrome,Windows 10,PC,12,"[21172781, 21172931, 21172935, 21172935, 21172935, 21172935, 21172931, 21172935, 21172781, 21172935, 21172935, 21172931]",Washington,2
345,466049357210,Chrome,Windows 10,PC,12,"[21172781, 21172931, 21172935, 21172935, 21172935, 21172935, 21172931, 21172935, 21172781, 21172935, 21172935, 21172931]",Washington,2
346,468411229069,Safari,iOS 10.3,Smart Phone,12,"[21172962, 21172800, 21172958, 21172800, 21172800, 21172962, 21172962, 21172962, 21172958, 21164354, 21172958, 21164354]",Minnesota,19
347,466049357208,Chrome,Windows 10,PC,12,"[21172781, 21172931, 21172935, 21172935, 21172935, 21172935, 21172931, 21172935, 21172781, 21172935, 21172935, 21172931]",Washington,3
348,466049357207,Chrome,Windows 10,PC,12,"[21172781, 21172931, 21172935, 21172935, 21172935, 21172935, 21172931, 21172935, 21172781, 21172935, 21172935, 21172931]",Washington,3
349,468868307110,Safari,iOS 10.3,Tablet,12,"[21172958, 21172958, 21164348, 21172800, 21172800, 21172800, 21172929, 21172800, 21172962, 21164354, 21172800, 21172800]",Minnesota,17
350,468868307111,Safari,iOS 10.3,Tablet,12,"[21172958, 21172958, 21164348, 21172800, 21172800, 21172800, 21172929, 21172800, 21172962, 21164354, 21172800, 21172800]",Minnesota,17
351,466049357209,Chrome,Windows 10,PC,12,"[21172781, 21172931, 21172935, 21172935, 21172935, 21172935, 21172931, 21172935, 21172781, 21172935, 21172935, 21172931]",Washington,2
352,467187696542,Safari,iOS 10.3,Smart Phone,13,"[21172800, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21172962, 21172962]",Washington,7
353,469715824229,Safari,iOS 10.0,Tablet,13,"[21164354, 21172958, 21172958, 21164348, 21172800, 21172800, 21172800, 21172929, 21172800, 21172962, 21164354, 21172800, 21172800]",Minnesota,11
354,467187696541,Safari,iOS 10.3,Smart Phone,13,"[21172800, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21172962, 21172962]",Washington,7
355,467187696553,Safari,iOS 10.3,Smart Phone,13,"[21172800, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21172962, 21172962]",Washington,7
356,466833840240,Safari,iOS 10.3,Smart Phone,13,"[21172800, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21172962, 21172962]",Washington,19
357,465554984833,Safari,iOS 10.0,Smart Phone,15,"[21164354, 21172962, 21172958, 21172962, 21172800, 21172962, 21172962, 21172800, 21172800, 21172800, 21172800, 21164354, 21172800, 21172800, 21172958]",Texas,15
358,465554984832,Safari,iOS 10.0,Smart Phone,15,"[21164354, 21172962, 21172958, 21172962, 21172800, 21172962, 21172962, 21172800, 21172800, 21172800, 21172800, 21164354, 21172800, 21172800, 21172958]",Texas,15
359,465554984834,Safari,iOS 10.0,Smart Phone,15,"[21164354, 21172962, 21172958, 21172962, 21172800, 21172962, 21172962, 21172800, 21172800, 21172800, 21172800, 21164354, 21172800, 21172800, 21172958]",Texas,15
360,465554984835,Safari,iOS 10.0,Smart Phone,15,"[21164354, 21172962, 21172958, 21172962, 21172800, 21172962, 21172962, 21172800, 21172800, 21172800, 21172800, 21164354, 21172800, 21172800, 21172958]",Texas,17
361,468075604302,Safari,iOS 10.3,Smart Phone,15,"[21172962, 21172800, 21172800, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21172962, 21172962]",California,22
362,468075604303,Safari,iOS 10.3,Smart Phone,15,"[21172962, 21172800, 21172800, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21172962, 21172962]",California,22
363,468075604306,Safari,iOS 10.3,Smart Phone,15,"[21172962, 21172800, 21172800, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21172962, 21172962]",California,22
364,469037786222,Edge,Windows 10,PC,16,"[21172934, 21172934, 21172930, 21172934, 21172782, 21172934, 21172934, 21172934, 21172930, 21172782, 21172782, 21172780, 21172934, 21164348, 21172935, 21172934]",Washington,1
365,469037786223,Edge,Windows 10,PC,16,"[21172934, 21172934, 21172930, 21172934, 21172782, 21172934, 21172934, 21172934, 21172930, 21172782, 21172782, 21172780, 21172934, 21164348, 21172935, 21172934]",Washington,1
366,469037786219,Edge,Windows 10,PC,16,"[21172934, 21172934, 21172930, 21172934, 21172782, 21172934, 21172934, 21172934, 21172930, 21172782, 21172782, 21172780, 21172934, 21164348, 21172935, 21172934]",Washington,1
367,469037786220,Edge,Windows 10,PC,16,"[21172934, 21172934, 21172930, 21172934, 21172782, 21172934, 21172934, 21172934, 21172930, 21172782, 21172782, 21172780, 21172934, 21164348, 21172935, 21172934]",Washington,1
368,469037786221,Edge,Windows 10,PC,16,"[21172934, 21172934, 21172930, 21172934, 21172782, 21172934, 21172934, 21172934, 21172930, 21172782, 21172782, 21172780, 21172934, 21164348, 21172935, 21172934]",Washington,1
369,464645689583,Chrome,Android 6.0,Smart Phone,19,"[21172962, 21172962, 21172962, 21172958, 21172962, 21172800, 21172800, 21172962, 21172800, 21172800, 21172800, 21172958, 21164354, 21164354, 21172958, 21172962, 21172962, 21164354, 21172800]",Illinois,16
370,470707731522,Safari,iOS 10.3,Smart Phone,20,"[21172958, 21172962, 21172800, 21172800, 21164354, 21172800, 21172962, 21172962, 21164354, 21164354, 21172962, 21172958, 21164354, 21172962, 21172962, 21172962, 21172958, 21172958, 21164354, 21172962]",Minnesota,15
371,470707731521,Safari,iOS 10.3,Smart Phone,20,"[21172958, 21172962, 21172800, 21172800, 21164354, 21172800, 21172962, 21172962, 21164354, 21164354, 21172962, 21172958, 21164354, 21172962, 21172962, 21172962, 21172958, 21172958, 21164354, 21172962]",Minnesota,15
372,468842310976,Safari,iOS 10.3,Tablet,22,"[21172800, 21172962, 21172958, 21164354, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172962, 21172958, 21172962, 21172962, 21164354, 21172800, 21172962, 21172800, 21164354]",Washington,11
373,468842310977,Safari,iOS 10.3,Tablet,22,"[21172800, 21172962, 21172958, 21164354, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172962, 21172958, 21172962, 21172962, 21164354, 21172800, 21172962, 21172800, 21164354]",Washington,11
374,471079402567,Chrome,iOS 10.2,Smart Phone,22,"[21172962, 21172958, 21172958, 21172958, 21172962, 21172958, 21172962, 21172958, 21172958, 21172962, 21164354, 21164354, 21164354, 21164354, 21172962, 21172958, 21172962, 21172962, 21172958, 21172958, 21164354, 21164354]",Washington,1
375,468842310985,Safari,iOS 10.3,Tablet,22,"[21172800, 21172962, 21172958, 21164354, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172962, 21172958, 21172962, 21172962, 21164354, 21172800, 21172962, 21172800, 21164354]",Washington,11
376,471079402568,Chrome,iOS 10.2,Smart Phone,22,"[21172962, 21172958, 21172958, 21172958, 21172962, 21172958, 21172962, 21172958, 21172958, 21172962, 21164354, 21164354, 21164354, 21164354, 21172962, 21172958, 21172962, 21172962, 21172958, 21172958, 21164354, 21164354]",Washington,1
377,470649290518,Unsupported,iOS 10.3,Tablet,23,"[21164354, 21172962, 21172958, 21172958, 21164354, 21172962, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172962, 21164354, 21164354, 21172962, 21172962, 21172800, 21164354, 21172800, 21172800, 21172800]",Utah,14
378,470649290517,Unsupported,iOS 10.3,Tablet,23,"[21164354, 21172962, 21172958, 21172958, 21164354, 21172962, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172962, 21164354, 21164354, 21172962, 21172962, 21172800, 21164354, 21172800, 21172800, 21172800]",Utah,14
379,464911874754,Chrome,Android 6.0,Smart Phone,27,"[21172958, 21164354, 21164354, 21172958, 21164354, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21164354, 21172958, 21164354, 21172800, 21164354, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21164354, 21172962, 21172800, 21172958]",Minnesota,15
380,464911874756,Chrome,Android 6.0,Smart Phone,27,"[21172958, 21164354, 21164354, 21172958, 21164354, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21164354, 21172958, 21164354, 21172800, 21164354, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21164354, 21172962, 21172800, 21172958]",Minnesota,15
381,464911874755,Chrome,Android 6.0,Smart Phone,27,"[21172958, 21164354, 21164354, 21172958, 21164354, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21164354, 21172958, 21164354, 21172800, 21164354, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21164354, 21172962, 21172800, 21172958]",Minnesota,15
382,464911874753,Chrome,Android 6.0,Smart Phone,27,"[21172958, 21164354, 21164354, 21172958, 21164354, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21164354, 21172958, 21164354, 21172800, 21164354, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21164354, 21172962, 21172800, 21172958]",Minnesota,15
383,470839504053,Chrome,iOS 10.3,Smart Phone,29,"[21172962, 21172958, 21164354, 21164354, 21172958, 21172958, 21172962, 21172962, 21172958, 21164354, 21172958, 21172962, 21172962, 21172962, 21164354, 21172958, 21172958, 21172958, 21164354, 21172800, 21172800, 21164354, 21172958, 21172962, 21172962, 21172962, 21172962, 21164354, 21164354]",Minnesota,3
384,470839504054,Chrome,iOS 10.3,Smart Phone,29,"[21172962, 21172958, 21164354, 21164354, 21172958, 21172958, 21172962, 21172962, 21172958, 21164354, 21172958, 21172962, 21172962, 21172962, 21164354, 21172958, 21172958, 21172958, 21164354, 21172800, 21172800, 21164354, 21172958, 21172962, 21172962, 21172962, 21172962, 21164354, 21164354]",Minnesota,3
385,467401167179,Chrome,Android 6.0,Smart Phone,30,"[21164354, 21164354, 21164354, 21164354, 21164348, 21172958, 21172962, 21172958, 21164354, 21172800, 21172800, 21172962, 21172958, 21172958, 21172962, 21164354, 21172962, 21172962, 21164354, 21172962, 21172800, 21172962, 21172800, 21172962, 21172958, 21172962, 21172800, 21172962, 21172962, 21172958]",Minnesota,12
386,468716040705,Edge,Windows 10,PC,30,"[21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21172781, 21172931, 21164348, 21172934, 21164348, 21172780, 21172935, 21172782, 21172931, 21172932, 21172781, 21172781, 21164348, 21164348, 21172781, 21172930, 21172934, 21164348, 21172931, 21172780]",Washington,0
387,465235288150,Chrome,Android 6.0,Smart Phone,30,"[21172958, 21172962, 21164354, 21172962, 21172962, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354, 21172962, 21172800, 21172962, 21172962, 21172958, 21172958, 21172962, 21172958, 21172962, 21172800, 21164354, 21172800, 21172800, 21172962, 21172958, 21164354, 21172962, 21164354]",Minnesota,18
388,470839446355,Safari,iOS 9.3,Tablet,30,"[21172962, 21172962, 21172800, 21172800, 21164354, 21172962, 21164354, 21164354, 21164354, 21172958, 21172962, 21164354, 21164354, 21172800, 21172962, 21172958, 21164354, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172962, 21172958, 21172962, 21172962]",Washington,2
389,470839446356,Safari,iOS 9.3,Tablet,30,"[21172962, 21172962, 21172800, 21172800, 21164354, 21172962, 21164354, 21164354, 21164354, 21172958, 21172962, 21164354, 21164354, 21172800, 21172962, 21172958, 21164354, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172962, 21172958, 21172962, 21172962]",Washington,2
390,465235288151,Chrome,Android 6.0,Smart Phone,30,"[21172958, 21172962, 21164354, 21172962, 21172962, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354, 21172962, 21172800, 21172962, 21172962, 21172958, 21172958, 21172962, 21172958, 21172962, 21172800, 21164354, 21172800, 21172800, 21172962, 21172958, 21164354, 21172962, 21164354]",Minnesota,18
391,465472545102,Safari,iOS 10.3,Tablet,30,"[21172800, 21164354, 21172962, 21164354, 21172958, 21172958, 21164354, 21172958, 21172962, 21172958, 21172958, 21164354, 21172958, 21164354, 21172962, 21172958, 21172962, 21172800, 21164354, 21172962, 21172958, 21172962, 21164354, 21172958, 21164354, 21172962, 21172962, 21172962, 21172800, 21172800]",Minnesota,8
392,464866964938,Safari,iOS 10.3,Tablet,30,"[21172958, 21172962, 21164354, 21172958, 21164354, 21172962, 21172962, 21172962, 21172800, 21172800, 21172962, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21164354, 21164354, 21172800, 21172800, 21172800, 21164354, 21172962, 21172800, 21172800, 21172958, 21164354, 21164354, 21172962]",Minnesota,9
393,465235288164,Chrome,Android 6.0,Smart Phone,30,"[21172958, 21172962, 21164354, 21172962, 21172962, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354, 21172962, 21172800, 21172962, 21172962, 21172958, 21172958, 21172962, 21172958, 21172962, 21172800, 21164354, 21172800, 21172800, 21172962, 21172958, 21164354, 21172962, 21164354]",Minnesota,18
394,465235288165,Chrome,Android 6.0,Smart Phone,30,"[21172958, 21172962, 21164354, 21172962, 21172962, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354, 21172962, 21172800, 21172962, 21172962, 21172958, 21172958, 21172962, 21172958, 21172962, 21172800, 21164354, 21172800, 21172800, 21172962, 21172958, 21164354, 21172962, 21164354]",Minnesota,18
395,464866964939,Safari,iOS 10.3,Tablet,30,"[21172958, 21172962, 21164354, 21172958, 21164354, 21172962, 21172962, 21172962, 21172800, 21172800, 21172962, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21164354, 21164354, 21172800, 21172800, 21172800, 21164354, 21172962, 21172800, 21172800, 21172958, 21164354, 21164354, 21172962]",Minnesota,9
396,468775345540,Edge,Windows 10,PC,30,"[21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21172781, 21172931, 21164348, 21172934, 21164348, 21172780, 21172935, 21172782, 21172931, 21172932, 21172781, 21172781, 21164348, 21164348, 21172781, 21172930, 21172934, 21164348, 21172931, 21172780]",Washington,0
397,468775345541,Edge,Windows 10,PC,30,"[21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21172781, 21172931, 21172934, 21164348, 21164348, 21172780, 21172935, 21172782, 21172931, 21172932, 21172781, 21172781, 21164348, 21164348, 21172781, 21172930, 21172934, 21164348, 21172931, 21172780]",Washington,0
398,468775345542,Edge,Windows 10,PC,30,"[21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21172781, 21172931, 21164348, 21172934, 21164348, 21172780, 21172935, 21172782, 21172931, 21172932, 21172781, 21172781, 21164348, 21164348, 21172781, 21172930, 21172934, 21164348, 21172931, 21172780]",Washington,0
399,464866964940,Safari,iOS 10.3,Tablet,30,"[21172958, 21172962, 21164354, 21172958, 21164354, 21172962, 21172962, 21172962, 21172800, 21172800, 21172962, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21164354, 21164354, 21172800, 21172800, 21172800, 21164354, 21172962, 21172800, 21172800, 21172958, 21164354, 21164354, 21172962]",Minnesota,9
400,468716040706,Edge,Windows 10,PC,30,"[21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21172781, 21172931, 21164348, 21172934, 21164348, 21172780, 21172935, 21172782, 21172931, 21172932, 21172781, 21172781, 21164348, 21164348, 21172781, 21172930, 21172934, 21164348, 21172931, 21172780]",Washington,0
