,ConversionID,BrowserType,OperatingSystemType,DeviceType,path_lengths,paths_by_adname,State-Region,hour
297,464088426142,Chrome,Mac 10.11 El Capitan,Mac,6,"[21172931, 21172781, 21172934, 21172934, 21172780, 21172934]",Minnesota,13
298,464088426143,Chrome,Mac 10.11 El Capitan,Mac,6,"[21172931, 21172781, 21172934, 21172934, 21172780, 21172934]",Minnesota,13
299,465535008683,Safari,iOS 10.3,Smart Phone,6,"[21172958, 21164354, 21172962, 21172958, 21172958, 21172958]",Minnesota,13
300,465124630966,Chrome,iOS 10.3,Smart Phone,7,"[21172962, 21172962, 21172800, 21164354, 21172800, 21172800, 21172800]",Minnesota,8
301,468552939585,Chrome,Windows 10,PC,7,"[21164348, 21164348, 21164348, 21172780, 21172936, 21172782, 21172935]",Minnesota,17
302,470098887612,Chrome,Windows 7,PC,7,"[21172781, 21172930, 21172781, 21172930, 21172935, 21172930, 21164348]",Washington,10
303,470098887613,Chrome,Windows 7,PC,7,"[21172781, 21172930, 21172781, 21172930, 21172935, 21172930, 21164348]",Washington,10
304,465124630973,Chrome,iOS 10.3,Smart Phone,7,"[21172962, 21172962, 21172800, 21164354, 21172800, 21172800, 21172800]",Minnesota,8
305,469297935201,Chrome,Windows 8,PC,7,"[21172800, 21172931, 21172800, 21172930, 21172800, 21172800, 21172800]",Minnesota,5
306,468552939583,Chrome,Windows 10,PC,7,"[21164348, 21164348, 21164348, 21172780, 21172936, 21172782, 21172935]",Minnesota,18
307,467927506093,Chrome,Android 7.0,Smart Phone,7,"[21164354, 21172958, 21164354, 21172962, 21172962, 21172800, 21172800]",Connecticut,12
308,467927506092,Chrome,Android 7.0,Smart Phone,7,"[21164354, 21172958, 21164354, 21172962, 21172962, 21172800, 21172800]",Connecticut,12
309,468552939584,Chrome,Windows 10,PC,7,"[21164348, 21164348, 21164348, 21172780, 21172936, 21172782, 21172935]",Minnesota,18
310,465124630967,Chrome,iOS 10.3,Smart Phone,7,"[21172962, 21172962, 21172800, 21164354, 21172800, 21172800, 21172800]",Minnesota,8
311,469143278638,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,17
312,469143278640,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,15
313,469143278646,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,16
314,469143278647,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,16
315,469143278642,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,15
316,469143278639,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,17
317,469143278641,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,15
318,469143278643,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,15
319,469143278644,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,15
320,464209315376,Safari,iOS 10.2,Smart Phone,8,"[21164354, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354]",Wisconsin,19
321,469143278645,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,15
322,464209315377,Safari,iOS 10.2,Smart Phone,8,"[21164354, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354]",Wisconsin,19
323,464209315375,Safari,iOS 10.2,Smart Phone,8,"[21164354, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354]",Wisconsin,19
324,464209315379,Safari,iOS 10.2,Smart Phone,8,"[21164354, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354]",Wisconsin,19
325,464209315380,Safari,iOS 10.2,Smart Phone,8,"[21164354, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354]",Wisconsin,19
326,464209315374,Safari,iOS 10.2,Smart Phone,8,"[21164354, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354]",Wisconsin,19
327,469143278650,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,17
328,469143278649,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,17
329,469143278648,Chrome,Android 7.0,Smart Phone,8,"[21172962, 21172958, 21172958, 21164354, 21172958, 21172962, 21164354, 21164354]",Washington,17
330,464209315378,Safari,iOS 10.2,Smart Phone,8,"[21164354, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354]",Wisconsin,19
331,469599721712,Safari,iOS 10.3,Smart Phone,9,"[21172800, 21172962, 21172962, 21172958, 21172958, 21172800, 21172800, 21164354, 21172958]",Pennsylvania,0
332,468973904708,Chrome,Android 5.0,Tablet,9,"[21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172962]",Washington,19
333,469599721713,Safari,iOS 10.3,Smart Phone,9,"[21172800, 21172962, 21172962, 21172958, 21172958, 21172800, 21172800, 21164354, 21172958]",Pennsylvania,0
334,469599721720,Safari,iOS 10.3,Smart Phone,9,"[21172800, 21172962, 21172962, 21172958, 21172958, 21172800, 21172800, 21164354, 21172958]",Pennsylvania,0
335,467816093527,Chrome,Android 7.0,Smart Phone,10,"[21172962, 21172800, 21172962, 21172962, 21164354, 21172962, 21172958, 21172958, 21172962, 21172962]",Minnesota,5
336,468570303579,Chrome,Mac Yosemite,Mac,10,"[21172931, 21172931, 21172935, 21172931, 21172935, 21172782, 21172781, 21172931, 21172781, 21172931]",Washington,16
337,468570303578,Chrome,Mac Yosemite,Mac,10,"[21172931, 21172931, 21172935, 21172931, 21172935, 21172782, 21172781, 21172931, 21172781, 21172931]",Washington,16
338,465218310072,Safari,iOS 10.2,Tablet,10,"[21172958, 21172962, 21164354, 21164354, 21172962, 21172800, 21164354, 21172962, 21172800, 21172800]",Minnesota,10
339,462935165150,Chrome,Android 6.0,Smart Phone,10,"[21172962, 21164354, 21172958, 21172962, 21172962, 21172962, 21172800, 21172800, 21172800, 21172962]",Washington,23
340,465218310073,Safari,iOS 10.2,Tablet,10,"[21172958, 21172962, 21164354, 21164354, 21172962, 21172800, 21164354, 21172962, 21172800, 21172800]",Minnesota,10
341,468570303577,Chrome,Mac Yosemite,Mac,10,"[21172931, 21172931, 21172935, 21172931, 21172935, 21172782, 21172781, 21172931, 21172781, 21172931]",Washington,16
342,468570303576,Chrome,Mac Yosemite,Mac,10,"[21172931, 21172931, 21172935, 21172931, 21172935, 21172782, 21172781, 21172931, 21172781, 21172931]",Washington,16
343,467331538989,Chrome,Windows 10,PC,11,"[21172933, 21172931, 21172929, 21172933, 21172781, 21172783, 21172929, 21172933, 21172935, 21172783, 21172931]",Washington,18
344,467331538990,Chrome,Windows 10,PC,11,"[21172933, 21172931, 21172929, 21172933, 21172781, 21172783, 21172929, 21172933, 21172935, 21172783, 21172931]",Washington,18
345,470696826969,Chrome,Windows 10,PC,11,"[21172781, 21172934, 21164348, 21172935, 21172935, 21164348, 21164348, 21164348, 21164348, 21172930, 21164348]",Arizona,15
346,467331538988,Chrome,Windows 10,PC,11,"[21172933, 21172931, 21172929, 21172933, 21172781, 21172783, 21172929, 21172933, 21172935, 21172783, 21172931]",Washington,18
347,470646919208,Chrome,Android 6.0,Smart Phone,11,"[21172800, 21172800, 21172800, 21172962, 21172781, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800]",Washington,18
348,470646919209,Chrome,Android 6.0,Smart Phone,11,"[21172800, 21172800, 21172800, 21172962, 21172781, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800]",Washington,18
349,470696826970,Chrome,Windows 10,PC,11,"[21172781, 21172934, 21164348, 21172935, 21172935, 21164348, 21164348, 21164348, 21164348, 21172930, 21164348]",Arizona,15
350,466049357209,Chrome,Windows 10,PC,12,"[21172781, 21172931, 21172935, 21172935, 21172935, 21172935, 21172931, 21172935, 21172781, 21172935, 21172935, 21172931]",Washington,2
351,466049357214,Chrome,Windows 10,PC,12,"[21172781, 21172931, 21172935, 21172935, 21172935, 21172935, 21172931, 21172935, 21172781, 21172935, 21172935, 21172931]",Washington,2
352,466049357210,Chrome,Windows 10,PC,12,"[21172781, 21172931, 21172935, 21172935, 21172935, 21172935, 21172931, 21172935, 21172781, 21172935, 21172935, 21172931]",Washington,2
353,468868307110,Safari,iOS 10.3,Tablet,12,"[21172958, 21172958, 21164348, 21172800, 21172800, 21172800, 21172929, 21172800, 21172962, 21164354, 21172800, 21172800]",Minnesota,17
354,466049357207,Chrome,Windows 10,PC,12,"[21172781, 21172931, 21172935, 21172935, 21172935, 21172935, 21172931, 21172935, 21172781, 21172935, 21172935, 21172931]",Washington,3
355,468868307111,Safari,iOS 10.3,Tablet,12,"[21172958, 21172958, 21164348, 21172800, 21172800, 21172800, 21172929, 21172800, 21172962, 21164354, 21172800, 21172800]",Minnesota,17
356,468868307132,Safari,iOS 10.3,Tablet,12,"[21172958, 21172958, 21164348, 21172800, 21172800, 21172800, 21172929, 21172800, 21172962, 21164354, 21172800, 21172800]",Minnesota,17
357,466049357213,Chrome,Windows 10,PC,12,"[21172781, 21172931, 21172935, 21172935, 21172935, 21172935, 21172931, 21172935, 21172781, 21172935, 21172935, 21172931]",Washington,2
358,466049357211,Chrome,Windows 10,PC,12,"[21172781, 21172931, 21172935, 21172935, 21172935, 21172935, 21172931, 21172935, 21172781, 21172935, 21172935, 21172931]",Washington,2
359,468411229069,Safari,iOS 10.3,Smart Phone,12,"[21172962, 21172800, 21172958, 21172800, 21172800, 21172962, 21172962, 21172962, 21172958, 21164354, 21172958, 21164354]",Minnesota,19
360,466049357208,Chrome,Windows 10,PC,12,"[21172781, 21172931, 21172935, 21172935, 21172935, 21172935, 21172931, 21172935, 21172781, 21172935, 21172935, 21172931]",Washington,3
361,466049357212,Chrome,Windows 10,PC,12,"[21172781, 21172931, 21172935, 21172935, 21172935, 21172935, 21172931, 21172935, 21172781, 21172935, 21172935, 21172931]",Washington,2
362,469715824229,Safari,iOS 10.0,Tablet,13,"[21164354, 21172958, 21172958, 21164348, 21172800, 21172800, 21172800, 21172929, 21172800, 21172962, 21164354, 21172800, 21172800]",Minnesota,11
363,467187696553,Safari,iOS 10.3,Smart Phone,13,"[21172800, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21172962, 21172962]",Washington,7
364,467187696541,Safari,iOS 10.3,Smart Phone,13,"[21172800, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21172962, 21172962]",Washington,7
365,467187696542,Safari,iOS 10.3,Smart Phone,13,"[21172800, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21172962, 21172962]",Washington,7
366,466833840240,Safari,iOS 10.3,Smart Phone,13,"[21172800, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21172962, 21172962]",Washington,19
367,465554984832,Safari,iOS 10.0,Smart Phone,15,"[21164354, 21172962, 21172958, 21172962, 21172800, 21172962, 21172962, 21172800, 21172800, 21172800, 21172800, 21164354, 21172800, 21172800, 21172958]",Texas,15
368,465554984833,Safari,iOS 10.0,Smart Phone,15,"[21164354, 21172962, 21172958, 21172962, 21172800, 21172962, 21172962, 21172800, 21172800, 21172800, 21172800, 21164354, 21172800, 21172800, 21172958]",Texas,15
369,468075604303,Safari,iOS 10.3,Smart Phone,15,"[21172962, 21172800, 21172800, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21172962, 21172962]",California,22
370,468075604302,Safari,iOS 10.3,Smart Phone,15,"[21172962, 21172800, 21172800, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21172962, 21172962]",California,22
371,468075604306,Safari,iOS 10.3,Smart Phone,15,"[21172962, 21172800, 21172800, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21172962, 21172962]",California,22
372,465554984835,Safari,iOS 10.0,Smart Phone,15,"[21164354, 21172962, 21172958, 21172962, 21172800, 21172962, 21172962, 21172800, 21172800, 21172800, 21172800, 21164354, 21172800, 21172800, 21172958]",Texas,17
373,465554984834,Safari,iOS 10.0,Smart Phone,15,"[21164354, 21172962, 21172958, 21172962, 21172800, 21172962, 21172962, 21172800, 21172800, 21172800, 21172800, 21164354, 21172800, 21172800, 21172958]",Texas,15
374,469037786222,Edge,Windows 10,PC,16,"[21172934, 21172934, 21172930, 21172934, 21172782, 21172934, 21172934, 21172934, 21172930, 21172782, 21172782, 21172780, 21172934, 21164348, 21172935, 21172934]",Washington,1
375,469037786221,Edge,Windows 10,PC,16,"[21172934, 21172934, 21172930, 21172934, 21172782, 21172934, 21172934, 21172934, 21172930, 21172782, 21172782, 21172780, 21172934, 21164348, 21172935, 21172934]",Washington,1
376,469037786219,Edge,Windows 10,PC,16,"[21172934, 21172934, 21172930, 21172934, 21172782, 21172934, 21172934, 21172934, 21172930, 21172782, 21172782, 21172780, 21172934, 21164348, 21172935, 21172934]",Washington,1
377,469037786220,Edge,Windows 10,PC,16,"[21172934, 21172934, 21172930, 21172934, 21172782, 21172934, 21172934, 21172934, 21172930, 21172782, 21172782, 21172780, 21172934, 21164348, 21172935, 21172934]",Washington,1
378,469037786223,Edge,Windows 10,PC,16,"[21172934, 21172934, 21172930, 21172934, 21172782, 21172934, 21172934, 21172934, 21172930, 21172782, 21172782, 21172780, 21172934, 21164348, 21172935, 21172934]",Washington,1
379,464645689583,Chrome,Android 6.0,Smart Phone,19,"[21172962, 21172962, 21172962, 21172958, 21172962, 21172800, 21172800, 21172962, 21172800, 21172800, 21172800, 21172958, 21164354, 21164354, 21172958, 21172962, 21172962, 21164354, 21172800]",Illinois,16
380,470707731521,Safari,iOS 10.3,Smart Phone,20,"[21172958, 21172962, 21172800, 21172800, 21164354, 21172800, 21172962, 21172962, 21164354, 21164354, 21172962, 21172958, 21164354, 21172962, 21172962, 21172962, 21172958, 21172958, 21164354, 21172962]",Minnesota,15
381,470707731522,Safari,iOS 10.3,Smart Phone,20,"[21172958, 21172962, 21172800, 21172800, 21164354, 21172800, 21172962, 21172962, 21164354, 21164354, 21172962, 21172958, 21164354, 21172962, 21172962, 21172962, 21172958, 21172958, 21164354, 21172962]",Minnesota,15
382,471852919872,Safari,iOS 10.3,Smart Phone,21,"[21172962, 21172958, 21172800, 21164354, 21172962, 21172958, 21172962, 21172800, 21172800, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21172962, 21172962]",Washington,18
383,471852919873,Safari,iOS 10.3,Smart Phone,21,"[21172962, 21172958, 21172800, 21164354, 21172962, 21172958, 21172962, 21172800, 21172800, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21172962, 21172962]",Washington,18
384,471079402567,Chrome,iOS 10.2,Smart Phone,22,"[21172962, 21172958, 21172958, 21172958, 21172962, 21172958, 21172962, 21172958, 21172958, 21172962, 21164354, 21164354, 21164354, 21164354, 21172962, 21172958, 21172962, 21172962, 21172958, 21172958, 21164354, 21164354]",Washington,1
385,468842310977,Safari,iOS 10.3,Tablet,22,"[21172800, 21172962, 21172958, 21164354, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172962, 21172958, 21172962, 21172962, 21164354, 21172800, 21172962, 21172800, 21164354]",Washington,11
386,468842310976,Safari,iOS 10.3,Tablet,22,"[21172800, 21172962, 21172958, 21164354, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172962, 21172958, 21172962, 21172962, 21164354, 21172800, 21172962, 21172800, 21164354]",Washington,11
387,468842310985,Safari,iOS 10.3,Tablet,22,"[21172800, 21172962, 21172958, 21164354, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172962, 21172958, 21172962, 21172962, 21164354, 21172800, 21172962, 21172800, 21164354]",Washington,11
388,471079402568,Chrome,iOS 10.2,Smart Phone,22,"[21172962, 21172958, 21172958, 21172958, 21172962, 21172958, 21172962, 21172958, 21172958, 21172962, 21164354, 21164354, 21164354, 21164354, 21172962, 21172958, 21172962, 21172962, 21172958, 21172958, 21164354, 21164354]",Washington,1
389,470649290517,Unsupported,iOS 10.3,Tablet,23,"[21164354, 21172962, 21172958, 21172958, 21164354, 21172962, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172962, 21164354, 21164354, 21172962, 21172962, 21172800, 21164354, 21172800, 21172800, 21172800]",Utah,14
390,470649290518,Unsupported,iOS 10.3,Tablet,23,"[21164354, 21172962, 21172958, 21172958, 21164354, 21172962, 21172800, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21172962, 21164354, 21164354, 21172962, 21172962, 21172800, 21164354, 21172800, 21172800, 21172800]",Utah,14
391,471701690381,Safari,iOS 10.3,Tablet,24,"[21172800, 21172800, 21172800, 21172958, 21172958, 21164354, 21172958, 21172958, 21164354, 21164354, 21164354, 21172962, 21172958, 21172958, 21164354, 21172962, 21172958, 21164354, 21164354, 21164354, 21172958, 21164354, 21172962, 21172962]",Washington,0
392,471701690383,Safari,iOS 10.3,Tablet,24,"[21172800, 21172800, 21172800, 21172958, 21172958, 21164354, 21172958, 21172958, 21164354, 21164354, 21164354, 21172962, 21172958, 21172958, 21164354, 21172962, 21172958, 21164354, 21164354, 21164354, 21172958, 21164354, 21172962, 21172962]",Washington,0
393,471701690382,Safari,iOS 10.3,Tablet,24,"[21172800, 21172800, 21172800, 21172958, 21172958, 21164354, 21172958, 21172958, 21164354, 21164354, 21164354, 21172962, 21172958, 21172958, 21164354, 21172962, 21172958, 21164354, 21164354, 21164354, 21172958, 21164354, 21172962, 21172962]",Washington,0
394,471701690380,Safari,iOS 10.3,Tablet,24,"[21172800, 21172800, 21172800, 21172958, 21172958, 21164354, 21172958, 21172958, 21164354, 21164354, 21164354, 21172962, 21172958, 21172958, 21164354, 21172962, 21172958, 21164354, 21164354, 21164354, 21172958, 21164354, 21172962, 21172962]",Washington,0
395,464911874756,Chrome,Android 6.0,Smart Phone,27,"[21172958, 21164354, 21164354, 21172958, 21164354, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21164354, 21172958, 21164354, 21172800, 21164354, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21164354, 21172962, 21172800, 21172958]",Minnesota,15
396,464911874753,Chrome,Android 6.0,Smart Phone,27,"[21172958, 21164354, 21164354, 21172958, 21164354, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21164354, 21172958, 21164354, 21172800, 21164354, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21164354, 21172962, 21172800, 21172958]",Minnesota,15
397,464911874754,Chrome,Android 6.0,Smart Phone,27,"[21172958, 21164354, 21164354, 21172958, 21164354, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21164354, 21172958, 21164354, 21172800, 21164354, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21164354, 21172962, 21172800, 21172958]",Minnesota,15
398,464911874755,Chrome,Android 6.0,Smart Phone,27,"[21172958, 21164354, 21164354, 21172958, 21164354, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21164354, 21172958, 21164354, 21172800, 21164354, 21172800, 21172800, 21172800, 21172800, 21172958, 21172962, 21164354, 21172962, 21172800, 21172958]",Minnesota,15
399,470839504054,Chrome,iOS 10.3,Smart Phone,29,"[21172962, 21172958, 21164354, 21164354, 21172958, 21172958, 21172962, 21172962, 21172958, 21164354, 21172958, 21172962, 21172962, 21172962, 21164354, 21172958, 21172958, 21172958, 21164354, 21172800, 21172800, 21164354, 21172958, 21172962, 21172962, 21172962, 21172962, 21164354, 21164354]",Minnesota,3
400,470839504053,Chrome,iOS 10.3,Smart Phone,29,"[21172962, 21172958, 21164354, 21164354, 21172958, 21172958, 21172962, 21172962, 21172958, 21164354, 21172958, 21172962, 21172962, 21172962, 21164354, 21172958, 21172958, 21172958, 21164354, 21172800, 21172800, 21164354, 21172958, 21172962, 21172962, 21172962, 21172962, 21164354, 21164354]",Minnesota,3
401,471992254667,Safari,Mac 10.12 Sierra,Mac,29,"[21172782, 21172934, 21172934, 21172934, 21172930, 21172782, 21172782, 21172934, 21172782, 21172782, 21172782, 21172930, 21172930, 21172930, 21172934, 21172934, 21172934, 21172934, 21172782, 21172782, 21172930, 21172930, 21172934, 21172782, 21172782, 21172930, 21172930, 21172934, 21172930]",Washington,19
402,471992254668,Safari,Mac 10.12 Sierra,Mac,29,"[21172782, 21172934, 21172934, 21172934, 21172930, 21172782, 21172782, 21172934, 21172782, 21172782, 21172782, 21172930, 21172930, 21172930, 21172934, 21172934, 21172934, 21172934, 21172782, 21172782, 21172930, 21172930, 21172934, 21172782, 21172782, 21172930, 21172930, 21172934, 21172930]",Washington,19
403,470839446355,Safari,iOS 9.3,Tablet,30,"[21172962, 21172962, 21172800, 21172800, 21164354, 21172962, 21164354, 21164354, 21164354, 21172958, 21172962, 21164354, 21164354, 21172800, 21172962, 21172958, 21164354, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172962, 21172958, 21172962, 21172962]",Washington,2
404,465235288164,Chrome,Android 6.0,Smart Phone,30,"[21172958, 21172962, 21164354, 21172962, 21172962, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354, 21172962, 21172800, 21172962, 21172962, 21172958, 21172958, 21172962, 21172958, 21172962, 21172800, 21164354, 21172800, 21172800, 21172962, 21172958, 21164354, 21172962, 21164354]",Minnesota,18
405,468716040705,Edge,Windows 10,PC,30,"[21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21172781, 21172931, 21164348, 21172934, 21164348, 21172780, 21172935, 21172782, 21172931, 21172932, 21172781, 21172781, 21164348, 21164348, 21172781, 21172930, 21172934, 21164348, 21172931, 21172780]",Washington,0
406,465472545102,Safari,iOS 10.3,Tablet,30,"[21172800, 21164354, 21172962, 21164354, 21172958, 21172958, 21164354, 21172958, 21172962, 21172958, 21172958, 21164354, 21172958, 21164354, 21172962, 21172958, 21172962, 21172800, 21164354, 21172962, 21172958, 21172962, 21164354, 21172958, 21164354, 21172962, 21172962, 21172962, 21172800, 21172800]",Minnesota,8
407,470839446356,Safari,iOS 9.3,Tablet,30,"[21172962, 21172962, 21172800, 21172800, 21164354, 21172962, 21164354, 21164354, 21164354, 21172958, 21172962, 21164354, 21164354, 21172800, 21172962, 21172958, 21164354, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172800, 21172962, 21172958, 21172962, 21172962]",Washington,2
408,465235288151,Chrome,Android 6.0,Smart Phone,30,"[21172958, 21172962, 21164354, 21172962, 21172962, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354, 21172962, 21172800, 21172962, 21172962, 21172958, 21172958, 21172962, 21172958, 21172962, 21172800, 21164354, 21172800, 21172800, 21172962, 21172958, 21164354, 21172962, 21164354]",Minnesota,18
409,467401167179,Chrome,Android 6.0,Smart Phone,30,"[21164354, 21164354, 21164354, 21164354, 21164348, 21172958, 21172962, 21172958, 21164354, 21172800, 21172800, 21172962, 21172958, 21172958, 21172962, 21164354, 21172962, 21172962, 21164354, 21172962, 21172800, 21172962, 21172800, 21172962, 21172958, 21172962, 21172800, 21172962, 21172962, 21172958]",Minnesota,12
410,464866964940,Safari,iOS 10.3,Tablet,30,"[21172958, 21172962, 21164354, 21172958, 21164354, 21172962, 21172962, 21172962, 21172800, 21172800, 21172962, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21164354, 21164354, 21172800, 21172800, 21172800, 21164354, 21172962, 21172800, 21172800, 21172958, 21164354, 21164354, 21172962]",Minnesota,9
411,464866964939,Safari,iOS 10.3,Tablet,30,"[21172958, 21172962, 21164354, 21172958, 21164354, 21172962, 21172962, 21172962, 21172800, 21172800, 21172962, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21164354, 21164354, 21172800, 21172800, 21172800, 21164354, 21172962, 21172800, 21172800, 21172958, 21164354, 21164354, 21172962]",Minnesota,9
412,465235288165,Chrome,Android 6.0,Smart Phone,30,"[21172958, 21172962, 21164354, 21172962, 21172962, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354, 21172962, 21172800, 21172962, 21172962, 21172958, 21172958, 21172962, 21172958, 21172962, 21172800, 21164354, 21172800, 21172800, 21172962, 21172958, 21164354, 21172962, 21164354]",Minnesota,18
413,468775345542,Edge,Windows 10,PC,30,"[21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21172781, 21172931, 21164348, 21172934, 21164348, 21172780, 21172935, 21172782, 21172931, 21172932, 21172781, 21172781, 21164348, 21164348, 21172781, 21172930, 21172934, 21164348, 21172931, 21172780]",Washington,0
414,468775345541,Edge,Windows 10,PC,30,"[21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21172781, 21172931, 21172934, 21164348, 21164348, 21172780, 21172935, 21172782, 21172931, 21172932, 21172781, 21172781, 21164348, 21164348, 21172781, 21172930, 21172934, 21164348, 21172931, 21172780]",Washington,0
415,464866964938,Safari,iOS 10.3,Tablet,30,"[21172958, 21172962, 21164354, 21172958, 21164354, 21172962, 21172962, 21172962, 21172800, 21172800, 21172962, 21172962, 21172800, 21172800, 21172800, 21172800, 21172800, 21164354, 21164354, 21172800, 21172800, 21172800, 21164354, 21172962, 21172800, 21172800, 21172958, 21164354, 21164354, 21172962]",Minnesota,9
416,465235288150,Chrome,Android 6.0,Smart Phone,30,"[21172958, 21172962, 21164354, 21172962, 21172962, 21164354, 21164354, 21164354, 21172958, 21172962, 21172958, 21164354, 21172962, 21172800, 21172962, 21172962, 21172958, 21172958, 21172962, 21172958, 21172962, 21172800, 21164354, 21172800, 21172800, 21172962, 21172958, 21164354, 21172962, 21164354]",Minnesota,18
417,468775345540,Edge,Windows 10,PC,30,"[21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21172781, 21172931, 21164348, 21172934, 21164348, 21172780, 21172935, 21172782, 21172931, 21172932, 21172781, 21172781, 21164348, 21164348, 21172781, 21172930, 21172934, 21164348, 21172931, 21172780]",Washington,0
418,468716040706,Edge,Windows 10,PC,30,"[21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21164348, 21172781, 21172931, 21164348, 21172934, 21164348, 21172780, 21172935, 21172782, 21172931, 21172932, 21172781, 21172781, 21164348, 21164348, 21172781, 21172930, 21172934, 21164348, 21172931, 21172780]",Washington,0
